Time (s),Volume (m^3),H_X(19),He,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),NO2(8),H2OX(9),NOX(10),OX(11),NX(12),OHX(13),NH3X(14),NH2X(15),NHX(16),N2OX(17),NO2X(18),H2(20),H2X(33)
0.0004875077397680178,0.048764219312884285,2.5370049246084078e-05,0.938,0.0,0.0,0.010822401651586969,4.1264802034836743e-13,0.05001058823097044,6.786735828894934e-22,6.780765589248825e-26,0.0019693155242707654,1.0753759323729488e-28,1.3927937639191364e-38,6.238596075748172e-07,1.104608677556518e-15,0.019988786697741085,1.3054462576843856e-05,1.2108545912046444e-09,2.6000209547071413e-06,3.568300638571852e-07,1.4673162132721562e-05,8.842230878225705e-32,8.393193413506613e-27,1.052745920226219e-05,8.091201040443083e-09
0.0004879250237727813,0.048764219312884285,2.5370133342539117e-05,0.938,0.0,0.0,0.01082241124344216,4.048660543152862e-13,0.05001062814651889,6.812630379835173e-22,6.795880246966998e-26,0.0019692852847355996,1.0785791460672271e-28,1.3948643409354395e-38,6.238606584802688e-07,1.1062518488044786e-15,0.01998874678115709,1.3073920498103906e-05,1.2108547966080333e-09,2.599983335832242e-06,3.5682367886235047e-07,1.468398775049593e-05,8.86857387326451e-32,8.405653020116494e-27,1.0527509815677724e-05,8.091247113117212e-09
0.0004883423077775449,0.048764219312884285,2.5370217476435727e-05,0.938,0.0,0.0,0.010822420841699229,3.972308318967878e-13,0.05001066808029474,6.838602149013464e-22,6.811016775425014e-26,0.001969255033412068,1.0817892404095782e-28,1.396936268222189e-38,6.238617099830139e-07,1.10789610188378e-15,0.01998870684634479,1.3093391343121835e-05,1.2108550019923412e-09,2.5999457028604913e-06,3.568172916720779e-07,1.4694812249170081e-05,8.89497348268586e-32,8.418120757586082e-27,1.0527560447781919e-05,8.091293205010261e-09
0.0004887595917823084,0.048764219312884285,2.537030164777105e-05,0.938,0.0,0.0,0.010822430446357296,3.8973958620913894e-13,0.05001070803229626,6.864651302773456e-22,6.826175187577542e-26,0.001969224770301037,1.0850062245064072e-28,1.3990095455395722e-38,6.238627620829818e-07,1.1095414366274824e-15,0.019988666893305945,1.3112875110133903e-05,1.210855207357584e-09,2.599908055792712e-06,3.5681090228652374e-07,1.4705635629640562e-05,8.921429781531741e-32,8.430596624516123e-27,1.0527611098573653e-05,8.091339316120824e-09
0.000489176875787072,0.048764219312884285,2.5370385856536158e-05,0.938,0.0,0.0,0.010822440057415492,3.8238960253476147e-13,0.050010748002521706,6.890778007680925e-22,6.841355496375246e-26,0.001969194495403378,1.0882301074741978e-28,1.4010841726478092e-38,6.238638147801026e-07,1.1111878528695802e-15,0.019988626922042292,1.3132371797384045e-05,1.210855412703616e-09,2.599870394629732e-06,3.5680451070558477e-07,1.4716457892790661e-05,8.947942844970619e-32,8.443080619517876e-27,1.0527661768051803e-05,8.091385446447503e-09
0.0004895941597918356,0.048764219312884285,2.5370470102728503e-05,0.938,0.0,0.0,0.010822449674872933,3.7517821733896796e-13,0.050010787990969335,6.916982430523893e-22,6.856557714764811e-26,0.001969164208719965,1.0914608984352132e-28,1.4031601493073866e-38,6.238648680743042e-07,1.112835350444401e-15,0.0199885869325556,1.3151881403118148e-05,1.2108556180304582e-09,2.5998327193723797e-06,3.567981169296942e-07,1.4727279039501857e-05,8.974512748155831e-32,8.455572741201199e-27,1.0527712456215176e-05,8.091431595988816e-09
0.0004900114437965991,0.048764219312884285,2.5370554386348707e-05,0.938,0.0,0.0,0.010822459298728746,3.6810281730469734e-13,0.05001082799763739,6.943264738312743e-22,6.871781855688928e-26,0.0019691339102516654,1.09469860650889e-28,1.4052374752791013e-38,6.23865921965516e-07,1.114483929185777e-15,0.019988546924847604,1.3171403925582152e-05,1.210855823338218e-09,2.5997950300214817e-06,3.56791720958966e-07,1.4738099070657599e-05,9.001139566203125e-32,8.468072988170477e-27,1.0527763163062572e-05,8.091477764743287e-09
0.0004904287278013627,0.048764219312884285,2.5370638707391446e-05,0.938,0.0,0.0,0.01082246892898205,3.6116083838541614e-13,0.05001086802252411,6.969625098280344e-22,6.887027932086315e-26,0.0019691035999993504,1.0979432408234435e-28,1.4073161503239743e-38,6.238669764536676e-07,1.116133588927971e-15,0.019988506898920056,1.3190939363025215e-05,1.2108560286268475e-09,2.5997573265778604e-06,3.5678532279336354e-07,1.4748917987136949e-05,9.027823374417465e-32,8.480581359040252e-27,1.0527813888592839e-05,8.09152395270952e-09
0.0004908460118061262,0.048764219312884285,2.537072306585157e-05,0.938,0.0,0.0,0.010822478565631979,3.5434976487623566e-13,0.05001090806562778,6.996063677882173e-22,6.902295956891705e-26,0.0019690732779638893,1.1011948105178918e-28,1.4093961742031745e-38,6.238680315386878e-07,1.1177843295057512e-15,0.01998846685477471,1.3210487713697028e-05,1.2108562338962985e-09,2.5997196090423425e-06,3.567789224332309e-07,1.4759735789820006e-05,9.054564248107866e-32,8.493097852424852e-27,1.0527864632804848e-05,8.091570159886057e-09
0.0004912632958108898,0.048764219312884285,2.5370807461727262e-05,0.938,0.0,0.0,0.010822488208677653,3.476671285027321e-13,0.05001094812694666,7.022580644796421e-22,6.917585943035856e-26,0.0019690429441461513,1.104453324726012e-28,1.4114775466780293e-38,6.238690872205066e-07,1.1194361507534752e-15,0.019988426792413302,1.3230048975848969e-05,1.2108564391466101e-09,2.5996818774157603e-06,3.5677251987878304e-07,1.4770552479585546e-05,9.081362262441839e-32,8.505622466930046e-27,1.0527915395697429e-05,8.091616386271466e-09
0.0004916805798156534,0.048764219312884285,2.5370891895015253e-05,0.938,0.0,0.0,0.010822497858118204,3.4111050752689816e-13,0.050010988206479014,7.04917616692411e-22,6.932897903445544e-26,0.0019690125985470062,1.107718792586359e-28,1.4135602675100318e-38,6.238701434990542e-07,1.1210890525056922e-15,0.019988386711837603,1.3249623147736202e-05,1.2108566443777916e-09,2.5996441316989302e-06,3.567661151300339e-07,1.4781368057306835e-05,9.108217492844861e-32,8.518155201172954e-27,1.0527966177269412e-05,8.091662631864331e-09
0.0004920978638204169,0.048764219312884285,2.5370976365711445e-05,0.938,0.0,0.0,0.01082250751395275,3.3467752586981447e-13,0.05001102830422306,7.075850412389229e-22,6.948231851043583e-26,0.0019689822411673255,1.1109912232534615e-28,1.4156443364608874e-38,6.238712003742581e-07,1.122743034597737e-15,0.019988346613049327,1.3269210227615534e-05,1.2108568495898226e-09,2.5996063718926804e-06,3.5675970818720463e-07,1.4792182523855916e-05,9.135130014814957e-32,8.530696053774127e-27,1.0528016977519642e-05,8.091708896663187e-09
0.0004925151478251805,0.048764219312884285,2.5371060873812872e-05,0.938,0.0,0.0,0.010822517176180437,3.2836585225080315e-13,0.0500110684201771,7.102603549538831e-22,6.963587798748806e-26,0.0019689518720079776,1.1142706258775681e-28,1.4177297532925537e-38,6.238722578460489e-07,1.1243980968647073e-15,0.019988306496050226,1.328881021374455e-05,1.2108570547827089e-09,2.5995685979978505e-06,3.567532990505176e-07,1.4802995880105337e-05,9.162099903560683e-32,8.543245023342516e-27,1.0528067796446959e-05,8.091755180666594e-09
0.000492932431829944,0.048764219312884285,2.5371145419316052e-05,0.938,0.0,0.0,0.010822526844800385,3.2217319934284217e-13,0.05001110855433938,7.129435746943171e-22,6.978965759476092e-26,0.0019689214910698304,1.1175570096077793e-28,1.4198165177671783e-38,6.238733159143581e-07,1.1260542391414705e-15,0.01998826636084205,1.3308423104383439e-05,1.2108572599564554e-09,2.5995308100152513e-06,3.567468877200688e-07,1.4813808126924474e-05,9.189127234601285e-32,8.555802108497359e-27,1.052811863405021e-05,8.091801483873171e-09
0.0004933497158347076,0.048764219312884285,2.5371230002217343e-05,0.938,0.0,0.0,0.010822536519811733,3.1609732294395076e-13,0.05001114870670818,7.156347173395804e-22,6.994365746136345e-26,0.0019688910983537557,1.1208503836122248e-28,1.4219046296470312e-38,6.238743745791132e-07,1.1277114612636109e-15,0.01998822620742654,1.3328048897794534e-05,1.210857465111054e-09,2.599493007945708e-06,3.5674047419603776e-07,1.4824619265180468e-05,9.216212083664412e-32,8.568367307863589e-27,1.0528169490328241e-05,8.091847806281454e-09
0.0004937669998394712,0.048764219312884285,2.537131462251366e-05,0.938,0.0,0.0,0.010822546201213609,3.101360211642063e-13,0.05001118887728175,7.183337997913719e-22,7.009787771636516e-26,0.0019688606938606207,1.1241507570582606e-28,1.4239940886945726e-38,6.238754338402439e-07,1.1293697630669148e-15,0.019988186035805423,1.3347687592241742e-05,1.2108576702465067e-09,2.599455191790069e-06,3.5673405847862756e-07,1.483542929573934e-05,9.243354525990025e-32,8.580940620052901e-27,1.0528220365279897e-05,8.09189414788999e-09
0.0004941842838442347,0.048764219312884285,2.537139928020158e-05,0.938,0.0,0.0,0.010822555889005145,3.0428713362807057e-13,0.05001122906605836,7.2104083897374485e-22,7.025231848879593e-26,0.0019688302775912963,1.1274581391068136e-28,1.4260848946725012e-38,6.238764936976829e-07,1.131029144386832e-15,0.019988145845980448,1.3367339185991215e-05,1.2108578753628178e-09,2.599417361549142e-06,3.5672764056796794e-07,1.4846238219464684e-05,9.270554637150093e-32,8.593522043687992e-27,1.0528271258904019e-05,8.091940508697419e-09
0.0004946015678489983,0.048764219312884285,2.537148397527746e-05,0.938,0.0,0.0,0.010822565583185482,2.985485406917362e-13,0.050011269273036264,7.2375585183311915e-22,7.04069799076461e-26,0.0019687998495466503,1.1307725389384383e-28,1.4281770473436955e-38,6.238775541513577e-07,1.1326896050592187e-15,0.01998810563795335,1.3387003677311091e-05,1.2108580804599836e-09,2.599379517223746e-06,3.5672122046422404e-07,1.4857046037218144e-05,9.297812493154843e-32,8.606111577399294e-27,1.0528322171199456e-05,8.091986888702273e-09
0.0004950188518537619,0.048764219312884285,2.537156870773814e-05,0.938,0.0,0.0,0.010822575283753756,2.929181626752233e-13,0.05001130949821376,7.264788553382928e-22,7.056186210186647e-26,0.0019687694097275514,1.1340939657370769e-28,1.430270546471204e-38,6.238786152011978e-07,1.1343511449203453e-15,0.019988065411725865,1.3406681064471108e-05,1.2108582855379979e-09,2.5993416588147377e-06,3.5671479816758564e-07,1.4867852749860161e-05,9.325128169273538e-32,8.618709219799567e-27,1.0528373102165055e-05,8.092033287903092e-09
0.0004954361358585254,0.048764219312884285,2.537165347758029e-05,0.938,0.0,0.0,0.010822584990709098,2.873939591089618e-13,0.050011349741589085,7.292098664804539e-22,7.071696520036833e-26,0.0019687389581348703,1.1374224286764997e-28,1.4323653918182707e-38,6.238796768471369e-07,1.1360137638062878e-15,0.01998802516729973,1.3426371345743106e-05,1.21085849059687e-09,2.599303786322926e-06,3.5670837367820403e-07,1.4878658358249048e-05,9.352501741064983e-32,8.631314969514133e-27,1.0528424051799664e-05,8.092079706298541e-09
0.000495853419863289,0.048764219312884285,2.537173828480034e-05,0.938,0.0,0.0,0.010822594704050652,2.8197392799458027e-13,0.050011390003160544,7.319489022731924e-22,7.08722893320235e-26,0.001968708494769474,1.1407579369498575e-28,1.434461583148331e-38,6.23880739089103e-07,1.1376774615532794e-15,0.019987984904676678,1.3446074519400983e-05,1.2108586956366013e-09,2.599265899749122e-06,3.5670194699623926e-07,1.4889462863240985e-05,9.379933284892049e-32,8.643928825180973e-27,1.0528475020102132e-05,8.092126143887157e-09
0.0004962707038680525,0.048764219312884285,2.537182312939497e-05,0.938,0.0,0.0,0.010822604423777556,2.766561050796302e-13,0.050011430282926365,7.346959797525116e-22,7.102783462566436e-26,0.001968678019632233,1.1441004997568577e-28,1.4365591202250013e-38,6.238818019270235e-07,1.139342237997978e-15,0.019987944623858438,1.3465790583720421e-05,1.2108589006571761e-09,2.5992279990941884e-06,3.566955181218711e-07,1.4900266265690607e-05,9.407422876067011e-32,8.6565507854135e-27,1.0528526007071308e-05,8.092172600667453e-09
0.0004971052718775796,0.048764219312884285,2.5371992930694407e-05,0.938,0.0,0.0,0.010822623882383973,2.663194113452852e-13,0.050011510897034275,7.402143280270449e-22,7.13395892140355e-26,0.001968617034045688,1.1508068257445623e-28,1.4407582306736185e-38,6.238839293904636e-07,1.142675026327145e-15,0.019987864007643324,1.3505261377456724e-05,1.2108593106408846e-09,2.599152155544178e-06,3.5668265379656104e-07,1.4921869766371486e-05,9.462576503581143e-32,8.681819014100048e-27,1.0528628037005187e-05,8.092265571797701e-09
0.0004979398398871066,0.048764219312884285,2.537216288145241e-05,0.938,0.0,0.0,0.010822643366521488,2.56368892113958e-13,0.050011591583898986,7.457650480408019e-22,7.165222999535268e-26,0.0019685560013821823,1.157541480270281e-28,1.444962721276733e-38,6.238860592368974e-07,1.1460121274890787e-15,0.01998778331866825,1.3544783713195365e-05,1.2108597205480161e-09,2.5990762556795125e-06,3.566697807036059e-07,1.4943468867093152e-05,9.517963231084223e-32,8.707119644617749e-27,1.0528730141592103e-05,8.092358619677895e-09
0.0004987744078966336,0.048764219312884285,2.5372332981641413e-05,0.938,0.0,0.0,0.01082266287618325,2.4679012132558185e-13,0.050011672343506744,7.513482768899018e-22,7.196575799885735e-26,0.0019684949216486614,1.1643045370514232e-28,1.449172590149975e-38,6.238881914657725e-07,1.1493535401810584e-15,0.019987702556947012,1.358435757721099e-05,1.2108601303785487e-09,2.5990002995068018e-06,3.5665689884433376e-07,1.4965063574626442e-05,9.57358366595814e-32,8.7324526660219e-27,1.0528832320822894e-05,8.09245174429675e-09
0.0004996089759061606,0.048764219312884285,2.5372503231234367e-05,0.938,0.0,0.0,0.010822682411362427,2.3756921176162757e-13,0.05001175317584374,7.569641520302133e-22,7.228017425316225e-26,0.0019684337948520734,1.1710960698758928e-28,1.4533878354119512e-38,6.238903260765338e-07,1.1526992631033651e-15,0.01998762172249343,1.3623982955808999e-05,1.2108605401324734e-09,2.5989242870326823e-06,3.56644008220069e-07,1.4986653895712535e-05,9.629438416353081e-32,8.757818067383645e-27,1.0528934574688376e-05,8.09254494564297e-09
0.0005004435439156876,0.048764219312884285,2.5372673630204976e-05,0.938,0.0,0.0,0.0108227019720522,2.2869279494968074e-13,0.050011834080896225,7.626128112777301e-22,7.259547978625234e-26,0.0019683726209993578,1.1779161525975844e-28,1.4576084551842172e-38,6.238924630686296e-07,1.1560492949586338e-15,0.019987540815321298,1.3663659835324567e-05,1.210860949809801e-09,2.5988482182637697e-06,3.5663110883213055e-07,1.5008239837064777e-05,9.685528091015272e-32,8.78321583779507e-27,1.0529036903179392e-05,8.092638223705281e-09
0.0005012781119252146,0.048764219312884285,2.537284417852649e-05,0.938,0.0,0.0,0.010822721558245766,2.201480017943487e-13,0.05001191505865045,7.682943928089485e-22,7.291167562548556e-26,0.0019683114000974607,1.184764859148144e-28,1.4618344475912123e-38,6.238946024415077e-07,1.1594036344517231e-15,0.01998745983544437,1.3703388202122621e-05,1.2108613594105273e-09,2.598772093206694e-06,3.5661820068185237e-07,1.5029821405368561e-05,9.741853299309764e-32,8.808645966363655e-27,1.0529139306286803e-05,8.092731578472441e-09
0.0005021126799347416,0.048764219312884285,2.5373014876171935e-05,0.938,0.0,0.0,0.01082274116993635,2.1192244391057163e-13,0.0500119961090927,7.740090351612425e-22,7.322876279759371e-26,0.0019682501321533195,1.1916422635340157e-28,1.466065810760241e-38,6.238967441946189e-07,1.162762280290038e-15,0.019987378782876406,1.3743168042598239e-05,1.210861768934641e-09,2.59869591186808e-06,3.566052837705671e-07,1.5051398607280426e-05,9.7984146512104e-32,8.834108442215332e-27,1.0529241784001471e-05,8.09282500993323e-09
0.0005029472479442686,0.048764219312884285,2.5373185723114712e-05,0.938,0.0,0.0,0.010822760807117174,2.0400419565779693e-13,0.050012077232209254,7.7975687723324015e-22,7.354674232868326e-26,0.001968188817173875,1.1985484398332476e-28,1.4703025428215144e-38,6.238988883274133e-07,1.1661252311834479e-15,0.01998729765763114,1.378299934317656e-05,1.2108621783821399e-09,2.5986196742545584e-06,3.5659235809959934e-07,1.5072971449428133e-05,9.855212757304347e-32,8.859603254494082e-27,1.0529344336314267e-05,8.092918518076433e-09
0.0005037818159537957,0.048764219312884285,2.537335671932839e-05,0.938,0.0,0.0,0.010822780469781492,1.9638177685808712e-13,0.050012158427986425,7.8553805828519985e-22,7.386561524423621e-26,0.0019681274551660633,1.2054834621973962e-28,1.4745446419081459e-38,6.239010348393433e-07,1.1694924858441643e-15,0.019987216459722294,1.3822882090312298e-05,1.2108625877530245e-09,2.598543380372756e-06,3.565794236702723e-07,1.5094539938411425e-05,9.912248228786482e-32,8.885130392360797e-27,1.0529446963216076e-05,8.093012102890868e-09
0.0005046163839633227,0.048764219312884285,2.5373527864786355e-05,0.938,0.0,0.0,0.010822800157922561,1.890441361637374e-13,0.05001223969641052,7.913527179393868e-22,7.418538256911083e-26,0.0019680660461368214,1.2124474048518821e-28,1.4787921061561035e-38,6.239031837298616e-07,1.1728640429867914e-15,0.019987135189163563,1.3862816270489558e-05,1.210862997047289e-09,2.5984670302293026e-06,3.5656648048391623e-07,1.5116104080802354e-05,9.969521677462753e-32,8.910689844993815e-27,1.05295496646978e-05,8.093105764365364e-09
0.0005054509519728497,0.048764219312884285,2.5373699159461994e-05,0.938,0.0,0.0,0.01082281987153366,1.8198063504148693e-13,0.0500123210374679,7.972009961804466e-22,7.450604532754263e-26,0.0019680045900930835,1.2194403420950656e-28,1.4830449337041769e-38,6.239053349984227e-07,1.1762399013283287e-15,0.019987053845968633,1.390280187022183e-05,1.2108634062649282e-09,2.5983906238308325e-06,3.565535285418615e-07,1.5137663883145095e-05,1.002703371574867e-31,8.936281601588882e-27,1.052965244075034e-05,8.093199502488784e-09
0.0005062855199823767,0.048764219312884285,2.5373870603328882e-05,0.938,0.0,0.0,0.01082283961060808,1.7518103235102855e-13,0.050012402451144904,8.030830333557824e-22,7.482760454314499e-26,0.0019679430870417824,1.2264623482983692e-28,1.4873031226939816e-38,6.239074886444816e-07,1.179620059588139e-15,0.019986972430151177,1.3942838876051981e-05,1.2108638154059364e-09,2.5983141611839758e-06,3.5654056784543495e-07,1.5159219351955889e-05,1.008478495666852e-31,8.961905651358872e-27,1.0529755291364608e-05,8.09329331724999e-09
0.0005071200879919037,0.048764219312884285,2.5374042196360655e-05,0.938,0.0,0.0,0.010822859375139134,1.6863546950024505e-13,0.050012483937427896,8.089989701759297e-22,7.515006123891018e-26,0.0019678815369898496,1.2335134979065178e-28,1.49156667126996e-38,6.239096446674947e-07,1.1830045164879428e-15,0.019986890941724834,1.3982927274552005e-05,1.210864224470312e-09,2.5982376422953667e-06,3.5652759839596265e-07,1.5180770493723375e-05,1.014277601385567e-31,8.987561983533781e-27,1.0529858216531536e-05,8.093387208637888e-09
0.0005079546560014307,0.048764219312884285,2.5374213938530914e-05,0.938,0.0,0.0,0.010822879165120139,1.6233445615716056e-13,0.050012565496303285,8.149489477149311e-22,7.547341643720996e-26,0.001967819939944215,1.2405938654373108e-28,1.4958355775793578e-38,6.239118030669197e-07,1.1863932707518084e-15,0.019986809380703248,1.402306705232282e-05,1.2108646334580499e-09,2.5981610671716397e-06,3.565146201947732e-07,1.5202317314908867e-05,1.02010075015519e-31,9.013250587360695e-27,1.0529961216242054e-05,8.093481176641375e-09
0.0005087892240109577,0.048764219312884285,2.5374385829813304e-05,0.938,0.0,0.0,0.010822898980544438,1.5626885649609446e-13,0.05001264712775744,8.209331074107107e-22,7.579767115979652e-26,0.0019677582959118064,1.2477035254815131e-28,1.5001098397722048e-38,6.239139638422148e-07,1.1897863211061329e-15,0.019986727747100027,1.406325819599419e-05,1.2108650423691435e-09,2.59808443581943e-06,3.5650163324319564e-07,1.5223859821946426e-05,1.0259480034606828e-31,9.038971452103555e-27,1.053006429048711e-05,8.093575221249393e-09
0.0005096237920204847,0.048764219312884285,2.5374557870181556e-05,0.938,0.0,0.0,0.010822918821405385,1.5042987595657193e-13,0.050012728831776807,8.269515910654502e-22,7.612282642780329e-26,0.0019676966048995503,1.2548425527029062e-28,1.5043894560012913e-38,6.239161269928401e-07,1.1931836662796349e-15,0.019986646040928775,1.4103500692224632e-05,1.2108654512035897e-09,2.598007748245373e-06,3.5648863754255787e-07,1.5245398021242886e-05,1.0318194228477762e-31,9.064724567043159e-27,1.0530167439257657e-05,8.093669342450896e-09
0.0005104583600300118,0.048764219312884285,2.537473005960944e-05,0.938,0.0,0.0,0.010822938687696343,1.4480904849608952e-13,0.05001281060834781,8.3300454084596235e-22,7.644888326174567e-26,0.001967634866914373,1.2620110218382465e-28,1.5086744244221704e-38,6.239182925182552e-07,1.1965853050033553e-15,0.019986564262203074,1.4143794527701264e-05,1.2108658599613826e-09,2.5979310044561073e-06,3.564756330941873e-07,1.5266931919178016e-05,1.0377150699229475e-31,9.090509921477186e-27,1.0530270662544653e-05,8.093763540234838e-09
0.0005112929280395388,0.048764219312884285,2.537490239807076e-05,0.938,0.0,0.0,0.010822958579410704,1.3939822431915604e-13,0.050012892457456895,8.390920992840651e-22,7.677584268152181e-26,0.0019675730819631965,1.269209007697148e-28,1.512964743193141e-38,6.23920460417923e-07,1.1999912360106268e-15,0.019986482410936496,1.4184139689139659e-05,1.2108662686425181e-09,2.5978542044582694e-06,3.564626198994123e-07,1.528846152210474e-05,1.04363500635334e-31,9.116327504719889e-27,1.0530373960339075e-05,8.093857814590219e-09
0.0005121274960490658,0.048764219312884285,2.5375074885539362e-05,0.938,0.0,0.0,0.01082297849654186,1.3418955806505853e-13,0.05001297437909053,8.452144092769562e-22,7.710370570641351e-26,0.0019675112500529444,1.2764365851620638e-28,1.5172604104752325e-38,6.239226306913059e-07,1.2034014580370748e-15,0.01998640048714259,1.4224536163283696e-05,1.2108666772469902e-09,2.597777348258502e-06,3.5644959795956145e-07,1.5309986836349266e-05,1.049579293866751e-31,9.142177306102205e-27,1.0530477332631907e-05,8.093952165506048e-09
0.0005129620640585928,0.048764219312884285,2.5375247521989135e-05,0.938,0.0,0.0,0.01082299843908322,1.2917549743688067e-13,0.05001305637323521,8.513716140875875e-22,7.7432473355087e-26,0.001967449371190536,1.2836938291882721e-28,1.5215614244321863e-38,6.239248033378673e-07,1.2068159698206023e-15,0.01998631849083489,1.4264983936905467e-05,1.2108670857747941e-09,2.5977004358634393e-06,3.5643656727596256e-07,1.533150786821117e-05,1.0555479942516077e-31,9.168059314971528e-27,1.0530580779414138e-05,8.094046592971343e-09
0.0005137966320681198,0.048764219312884285,2.5375420307394002e-05,0.938,0.0,0.0,0.010823018407028217,1.2434877225503354e-13,0.05001313843987742,8.57563857345038e-22,7.776214664559355e-26,0.0019673874453828896,1.2909808148037715e-28,1.5258677832304442e-38,6.239269783570725e-07,1.2102347701013829e-15,0.01998623642202691,1.430548299680514e-05,1.2108674942259232e-09,2.597623467279724e-06,3.564235278499445e-07,1.535302462396353e-05,1.0615411693568858e-31,9.193973520691767e-27,1.0530684300676764e-05,8.09414109697515e-09
0.0005146312000776468,0.048764219312884285,2.5375593241727972e-05,0.938,0.0,0.0,0.010823038400370289,1.1970238391950803e-13,0.05001322057900366,8.637912830448882e-22,7.809272659537044e-26,0.001967325472636924,1.2982976171092721e-28,1.5301794850391386e-38,6.239291557483871e-07,1.2136578576218442e-15,0.019986154280732155,1.4346033329810831e-05,1.2108679026003727e-09,2.597546442513999e-06,3.564104796828348e-07,1.5374537109853083e-05,1.0675588810921252e-31,9.219919912643121e-27,1.05307878964108e-05,8.094235677506529e-09
0.0005154657680871738,0.048764219312884285,2.5375766324965036e-05,0.938,0.0,0.0,0.010823058419102893,1.1522959526574468e-13,0.05001330279060047,8.70054035549592e-22,7.84242142212417e-26,0.001967263452959554,1.3056443112781264e-28,1.5344965280300763e-38,6.239313355112781e-07,1.217085231126663e-15,0.01998607206696412,1.4386634922778457e-05,1.2108683108981369e-09,2.597469361572904e-06,3.5639742277596265e-07,1.5396045332100388e-05,1.073601191427339e-31,9.245898480222122e-27,1.0530891566607259e-05,8.094330334554564e-09
0.0005163003360967008,0.048764219312884285,2.537593955707928e-05,0.938,0.0,0.0,0.010823078463219497,1.1092392079945532e-13,0.05001338507465439,8.763522595888527e-22,7.875661053941886e-26,0.001967201386357693,1.3130209725563008e-28,1.5388189103777243e-38,6.239335176452133e-07,1.2205168893627502e-15,0.01998598978073626,1.4427287762591632e-05,1.2108687191192093e-09,2.597392224463082e-06,3.5638435713065594e-07,1.54175492968999e-05,1.079668162393028e-31,9.271909212841463e-27,1.0530995311257169e-05,8.094425068108347e-09
0.0005171349041062279,0.048764219312884285,2.537611293804481e-05,0.938,0.0,0.0,0.010823098532713592,1.0677911729617649e-13,0.05001346743115199,8.826861002599931e-22,7.90899165655017e-26,0.001967139272838253,1.3204276762622964e-28,1.5431466302591947e-38,6.239357021496621e-07,1.2239528310792412e-15,0.019985907422062046,1.4467991836161526e-05,1.2108691272635844e-09,2.5973150311911763e-06,3.563712827482434e-07,1.5439049010420135e-05,1.0857598560800878e-31,9.297952099929965e-27,1.0531099130351564e-05,8.094519878157002e-09
0.0005179694721157549,0.048764219312884285,2.537628646783578e-05,0.938,0.0,0.0,0.01082311862757867,1.0278917475188925e-13,0.050013549860079824,8.890557030283306e-22,7.942413331447907e-26,0.0019670771124081464,1.3278644977871393e-28,1.5474796858542376e-38,6.239378890240944e-07,1.2273930550274883e-15,0.019985824990954897,1.4508747130426764e-05,1.210869535331256e-09,2.5972377817638323e-06,3.563581996300532e-07,1.546054447880378e-05,1.0918763346398293e-31,9.324027130932499e-27,1.0531203023881489e-05,8.094614764689658e-09
0.0005188040401252819,0.048764219312884285,2.5376460146426346e-05,0.938,0.0,0.0,0.01082313874780824,9.894830767160834e-14,0.05001363236142449,8.95461213727548e-22,7.975926180072959e-26,0.0019670149050742816,1.3353315125943036e-28,1.5518180753452203e-38,6.239400782679805e-07,1.2308375599610458e-15,0.019985742487428255,1.4549553632353267e-05,1.2108699433222166e-09,2.5971604761876916e-06,3.5634510777741417e-07,1.5482035708167856e-05,1.0980176602838893e-31,9.35013429530988e-27,1.0531306991837992e-05,8.094709727695455e-09
0.0005196386081348089,0.048764219312884285,2.537663397379076e-05,0.938,0.0,0.0,0.010823158893395836,9.525094668334825e-14,0.0500137149351726,9.019027785600688e-22,8.009530303802258e-26,0.001966952650843565,1.3428287962196701e-28,1.55616179691712e-38,6.239422698807931e-07,1.234286344635663e-15,0.01998565991149552,1.459041132893415e-05,1.2108703512364612e-09,2.5970831144694e-06,3.563320071916547e-07,1.550352270460382e-05,1.1041838952842261e-31,9.376273582538815e-27,1.0531411034212137e-05,8.094804767163578e-09
0.0005204731761443359,0.048764219312884285,2.537680794990332e-05,0.938,0.0,0.0,0.010823179064334994,9.169173046531923e-14,0.05001379758131077,9.083805440974258e-22,8.043225803951856e-26,0.0019668903497229036,1.3503564242714857e-28,1.560510848757507e-38,6.239444638620051e-07,1.2377394078092701e-15,0.01998557726317008,1.4631320207189598e-05,1.2108707590739827e-09,2.5970056966156047e-06,3.5631889787410346e-07,1.5525005474177692e-05,1.1103751019730678e-31,9.40244498211177e-27,1.053151515099499e-05,8.094899883083204e-09
0.0005213077441538629,0.048764219312884285,2.5376982074738306e-05,0.938,0.0,0.0,0.01082319926061927,8.826549797464168e-14,0.050013880299825626,9.148946572806375e-22,8.077012781777024e-26,0.001966828001719202,1.3579144724303024e-28,1.5648652290565316e-38,6.239466602110902e-07,1.2411967482419723e-15,0.019985494542465326,1.467228025416674e-05,1.2108711668347746e-09,2.596928222632952e-06,3.563057798260891e-07,1.5546484022930202e-05,1.1165913427428723e-31,9.428648483536985e-27,1.0531619342177627e-05,8.094995075443536e-09
