Time (s),Volume (m^3),H_X(19),He,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),NO2(8),H2OX(9),NOX(10),OX(11),NX(12),OHX(13),NH3X(14),NH2X(15),NHX(16),N2OX(17),NO2X(18),H2(20)
1.2603980621772615e-10,0.054700809901540644,1.6187958495106717e-07,0.938,0.0,0.0,0.03462318494444321,0.009999504576606385,0.04999874848578304,6.931579802843546e-50,7.01790597688169e-45,0.001999836063181568,1.032204196342409e-57,1.062493693958919e-56,1.1862002956949398e-06,6.023204382726394e-30,1.0548153887409859e-06,2.229735135499173e-17,1.3453197449843622e-09,1.3134356971322568e-07,3.2589423908602205e-08,3.824784607459592e-12,1.882747863302026e-57,1.7963757357909357e-42,5.679100305244981e-15
1.2689907195556045e-10,0.054700809901540644,1.629920475051246e-07,0.938,0.0,0.0,0.03462317383827966,0.009999501199390182,0.04999874633397786,7.269215384658651e-50,7.260455561178225e-45,0.00199983497571816,1.1021580493679821e-57,1.1066866736895664e-56,1.1879069740412446e-06,6.189124636779341e-30,1.0620149534231115e-06,2.2756505650188384e-17,1.3453142963401395e-09,1.3220888176661795e-07,3.2811522936365736e-08,3.877111344098395e-12,1.99640077561054e-57,1.858417906803731e-42,5.7970034267905726e-15
1.2775833769339474e-10,0.054700809901540644,1.6410450591297486e-07,0.938,0.0,0.0,0.03462316276218103,0.009999497822177284,0.0499987442118276,7.620850732767931e-50,7.509666050762995e-45,0.001999833888653992,1.1763192656565228e-57,1.1524006630324182e-56,1.189583999327496e-06,6.358449165367808e-30,1.0692145096395383e-06,2.322192051316792e-17,1.345308849841021e-09,1.3307379536621728e-07,3.303362082218164e-08,3.92979357025075e-12,2.11605316758309e-57,1.9221620974334387e-42,5.916526993743608e-15
1.2861760343122904e-10,0.054700809901540644,1.6521696017413433e-07,0.938,0.0,0.0,0.034623151715632,0.009999494444967685,0.04999874211881715,7.986966284661014e-50,7.765673727118108e-45,0.001999832801988882,1.2549091307752269e-57,1.1996772441674397e-56,1.1912318866589374e-06,6.531224209155923e-30,1.0764140574029734e-06,2.3693638339120905e-17,1.3453034054518204e-09,1.3393831069615695e-07,3.325571756348251e-08,3.982831285365273e-12,2.2419766804133097e-57,1.9876430699929213e-42,6.037682059432527e-15
1.2947686916906333e-10,0.054700809901540644,1.6632941028807727e-07,0.938,0.0,0.0,0.03462314069812625,0.009999491067761379,0.04999874005444034,8.368055578380567e-50,8.028616718823626e-45,0.00199983171572265,1.3381589128158608e-57,1.2485588456334526e-56,1.19285114219289e-06,6.707496320505152e-30,1.0836135967259058e-06,2.417170152327029e-17,1.34529796313796e-09,1.34802427940472e-07,3.34778131576944e-08,4.036224488886574e-12,2.374453229120267e-57,2.054896056297587e-42,6.160479677054508e-15
1.3033613490689763e-10,0.054700809901540644,1.6744185625423644e-07,0.938,0.0,0.0,0.03462312970916619,0.00999948769055836,0.04999873801819983,8.764625518639858e-50,8.298635014011715e-45,0.0019998306298551136,1.426310238551972e-57,1.299088753719675e-56,1.1944422632941873e-06,6.887312363469433e-30,1.0908131276206126e-06,2.4656152460870902e-17,1.3452925228654646e-09,1.3566614728309937e-07,3.369990760223697e-08,4.089973180255235e-12,2.5137753148723667e-57,2.123956760797617e-42,6.284930899675381e-15
1.3119540064473192e-10,0.054700809901540644,1.6855429807200406e-07,0.938,0.0,0.0,0.034623118748262904,0.009999484313358623,0.04999873600960687,9.177196646520141e-50,8.575870472821208e-45,0.0019998295443860916,1.5196154809882986e-57,1.351311123932999e-56,1.1960057386879107e-06,7.07071951379027e-30,1.098012650099159e-06,2.5147033547208886e-17,1.3452870846009496e-09,1.3652946890787812e-07,3.392200089452354e-08,4.144077358907803e-12,2.6602463444893055e-57,2.1948613637098388e-42,6.411046780229552e-15
1.3205466638256622e-10,0.054700809901540644,1.6966673574073216e-07,0.938,0.0,0.0,0.034623107814935994,0.009999480936162163,0.04999873402818123,9.606303412771795e-50,8.860466839852584e-45,0.001999828459315404,1.6183381585631876e-57,1.4052709925409786e-56,1.1975420486094695e-06,7.257765258891865e-30,1.1052121641734055e-06,2.5644387177601187e-17,1.34528164831161e-09,1.3739239299854965e-07,3.414409303196131e-08,4.1985370242767666e-12,2.814180957233436e-57,2.267646524149262e-42,6.538838371519913e-15
1.329139321204005e-10,0.054700809901540644,1.7077916925973365e-07,0.938,0.0,0.0,0.03462309690871335,0.009999477558968971,0.04999873207345103,1.0052494454743139e-49,9.152569756623332e-45,0.0019998273746428675,1.7227533462688513e-57,1.4610142881905268e-56,1.1990516649520776e-06,7.448497397876212e-30,1.1124116698550084e-06,2.6148255747394983e-17,1.345276213965211e-09,1.3825491973875846e-07,3.436618401195131e-08,4.2533521757905345e-12,2.9759053590027806e-57,2.3423493832602518e-42,6.6683167262177615e-15
1.337731978582348e-10,0.054700809901540644,1.7189159862828278e-07,0.938,0.0,0.0,0.03462308602913108,0.009999474181779048,0.04999873014495255,1.0516332876960831e-49,9.452326774023734e-45,0.0019998262903683037,1.833148098958364e-57,1.5185878436023163e-56,1.2005350514116641e-06,7.642964041518205e-30,1.1196111671554257e-06,2.6658681651967188e-17,1.3452707815300782e-09,1.3911704931205158e-07,3.4588273831888656e-08,4.308522812873435e-12,3.1457576640388195e-57,2.4190075673473676e-42,6.799492896862712e-15
1.346324635960691e-10,0.054700809901540644,1.7300402384561574e-07,0.938,0.0,0.0,0.03462307517573337,0.00999947080459238,0.04999872824223015,1.099839653538578e-49,9.759887364773065e-45,0.0019998252064915303,1.9498218871123756e-57,1.5780394073408672e-56,1.2019926636292704e-06,7.841213612260703e-30,1.1268106560859197e-06,2.7175707286723853e-17,1.3452653509750871e-09,1.3997878190187967e-07,3.4810362489162554e-08,4.364048934945679e-12,3.3240882442630104e-57,2.497659191005841e-42,6.932377935862607e-15
1.354917293339034e-10,0.054700809901540644,1.7411644491093162e-07,0.938,0.0,0.0,0.0346230643480723,0.009999467427408974,0.04999872636483613,1.1499278325368459e-49,1.007540293587616e-44,0.001999824123012366,2.073087045342666e-57,1.639417655660319e-56,1.2034249493309728e-06,8.043294844209668e-30,1.1340101366575601e-06,2.7699375047099647e-17,1.3452599222696552e-09,1.4084011769159664e-07,3.503244998115645e-08,4.419930541423365e-12,3.5112600863569486e-57,2.5783428602517124e-42,7.066982895493444e-15
1.363509950717377e-10,0.054700809901540644,1.7522886182339272e-07,0.938,0.0,0.0,0.03462305354570772,0.009999464050228814,0.04999872451233053,1.2019586473327634e-49,1.0399026841080435e-44,0.001999823039930631,2.2032692339137975e-57,1.7027722044258785e-56,1.2048323484653696e-06,8.249256783129183e-30,1.1412096088812271e-06,2.8229727328557314e-17,1.3452544953837294e-09,1.4170105686446028e-07,3.5254536305248146e-08,4.4761676317184536e-12,3.707649156701876e-57,2.6610976756516145e-42,7.203318827899264e-15
1.3721026080957198e-10,0.054700809901540644,1.7634127458212537e-07,0.938,0.0,0.0,0.034623042768207136,0.0099994606730519,0.04999872268428101,1.2559944832176275e-49,1.0730914393333271e-44,0.001999821957246145,2.3407079135683187e-57,1.7681536211109283e-56,1.2062152933386896e-06,8.459148786436585e-30,1.1484090727676164e-06,2.8766806526587106e-17,1.3452490702877812e-09,1.4256159960363237e-07,3.547662145880982e-08,4.532760205238749e-12,3.9136447742941634e-57,2.7459632354522106e-42,7.341396785092078e-15
1.3806952654740628e-10,0.054700809901540644,1.7745368318622065e-07,0.938,0.0,0.0,0.03462303201514558,0.009999457295878228,0.049998720880262804,1.3120993180518716e-49,1.1071222877239833e-44,0.0019998208749587277,2.485756833945202e-57,1.8356134368697978e-56,1.2075742087475452e-06,8.673020523197488e-30,1.1556085283272398e-06,2.9310655036706254e-17,1.3452436469527937e-09,1.4342174609217895e-07,3.569870543920822e-08,4.5897082613878965e-12,4.12964999175426e-57,2.8329796387092782e-42,7.481227818951779e-15
1.3892879228524057e-10,0.054700809901540644,1.7856608763473474e-07,0.938,0.0,0.0,0.034623021286105414,0.00999945391870779,0.049998719099858493,1.3703387525642865e-49,1.142011156152126e-44,0.001999819793068198,2.638784535885415e-57,1.9052041586861776e-56,1.208909512109382e-06,8.890921974120873e-30,1.1628079755704305e-06,2.986131525445835e-17,1.3452382253502544e-09,1.442814965130706e-07,3.592078824380472e-08,4.647011799565358e-12,4.356081984547464e-57,2.922187488416445e-42,7.622822981226041e-15
1.3978805802307487e-10,0.054700809901540644,1.7967848792668972e-07,0.938,0.0,0.0,0.03462301058067629,0.009999450541540583,0.04999871734265791,1.430780041033151e-49,1.1777741711473314e-44,0.0019998187115743762,2.8001748679228537e-57,1.9769792815971773e-56,1.210221613590664e-06,9.112903431554134e-30,1.1700074145073459e-06,3.041882957541291e-17,1.3452328054521476e-09,1.4514085104918258e-07,3.6142869869955356e-08,4.704670819166404e-12,4.5933724485357703e-57,3.013627894633575e-42,7.766193323530241e-15
1.4064732376090916e-10,0.054700809901540644,1.8079088406107412e-07,0.938,0.0,0.0,0.034622999898455006,0.009999447164376606,0.04999871560825801,1.4934921223516477e-49,1.2144276601425347e-44,0.0019998176304770817,2.970327517263124e-57,2.0509933009930076e-56,1.2115109162328298e-06,9.339015499478124e-30,1.1772068451479698e-06,3.098324039516472e-17,1.3452273872309425e-09,1.4599980988329517e-07,3.636495031501105e-08,4.7626853195820945e-12,4.841968005980875e-57,3.107342477614808e-42,7.911349897347343e-15
1.4150658949874346e-10,0.054700809901540644,1.819032760368435e-07,0.938,0.0,0.0,0.0346229892390453,0.009999443787215848,0.04999871389626273,1.5585456514799734e-49,1.251988152719976e-44,0.0019998165497761354,3.1496585555570604e-57,2.1273017249922924e-56,1.2127778160760632e-06,9.569309093502216e-30,1.184406267502115e-06,3.155459010933328e-17,1.3452219706595882e-09,1.468583731980939e-07,3.658702957631754e-08,4.8210553001992756e-12,5.10233062011936e-57,3.203373370936243e-42,8.058303754027836e-15
1.4236585523657775e-10,0.054700809901540644,1.8301566385292101e-07,0.938,0.0,0.0,0.03462297860205784,0.009999440410058312,0.04999871220628294,1.6260130312865198e-49,1.2904723818571817e-44,0.001999815469471356,3.338600999780185e-57,2.205961086892993e-56,1.2140227022809114e-06,9.80383544085932e-30,1.191605681579429e-06,3.21329211135623e-17,1.3452165557115034e-09,1.4771654117616965e-07,3.680910765121564e-08,4.879780760400559e-12,5.374938018431868e-57,3.301763224623273e-42,8.207065944789618e-15
1.4322512097441205e-10,0.054700809901540644,1.84128047508198e-07,0.938,0.0,0.0,0.03462296798711002,0.009999437032903987,0.04999871053793623,1.6959684447805304e-49,1.329897285172986e-44,0.0019998143895625644,3.537605388533773e-57,2.287028957698926e-56,1.2152459572477908e-06,1.0042646080400936e-29,1.1988050873893933e-06,3.27182758035191e-17,1.3452111423605688e-09,1.4857431400001902e-07,3.703118453704115e-08,4.938861699564306e-12,5.660284124729048e-57,3.40255520827757e-42,8.357647520717908e-15
1.4408438671224634e-10,0.054700809901540644,1.852404270015343e-07,0.938,0.0,0.0,0.034622957393825926,0.009999433655752869,0.049998708890846844,1.7684878877386146e-49,1.3702800061735943e-44,0.0019998133100495815,3.7471403740875864e-57,2.3705639587218964e-56,1.2164479567344197e-06,1.0285792862592164e-29,1.2060044849413292e-06,3.3310696574894043e-17,1.345205730581119e-09,1.494316918520445e-07,3.725326023112511e-08,4.998298117064628e-12,5.958879500177813e-57,3.505793014203723e-42,8.510059532765155e-15
1.4494365245008064e-10,0.054700809901540644,1.8635280233175938e-07,0.938,0.0,0.0,0.03462294682183611,0.00999943027860496,0.049998707264645524,1.8436492017275157e-49,1.4116378954986861e-44,0.0019998122309322275,3.967693330488839e-57,2.4566257742594e-56,1.2176290699712066e-06,1.0533327949506734e-29,1.2132038742443978e-06,3.39102258234e-17,1.345200320347934e-09,1.5028867491455467e-07,3.747533473079377e-08,5.058090012271362e-12,6.271251793392444e-57,3.611520860535518e-42,8.66431303175094e-15
1.4580291818791493e-10,0.054700809901540644,1.8746517349767229e-07,0.938,0.0,0.0,0.03462293627077758,0.009999426901460252,0.0499987056589695,1.9215321075255307e-49,1.4539885121675578e-44,0.001999811152210322,4.199770978066416e-57,2.5452751643479174e-56,1.2187896597746383e-06,1.0785303814822018e-29,1.220403255307606e-06,3.451690594477175e-17,1.3451949116362335e-09,1.5114526336976445e-07,3.769740803336871e-08,5.118237384550065e-12,6.597946199715836e-57,3.7197834943618704e-42,8.82041906836187e-15
1.4666218392574923e-10,0.054700809901540644,1.8857754049804228e-07,0.938,0.0,0.0,0.034622925740293645,0.009999423524318738,0.04999870407346222,2.002218238944954e-49,1.497349624825307e-44,0.0019998100738836855,4.443900024663973e-57,2.636573977591769e-56,1.2199300826586956e-06,1.1041773243814037e-29,1.2276026281398067e-06,3.513077933476545e-17,1.345189504421667e-09,1.520014573997953e-07,3.791948013616693e-08,5.178740233262004e-12,6.939525929817104e-57,3.830626194852402e-42,8.978388693151502e-15
1.4752144966358352e-10,0.054700809901540644,1.8968990333160976e-07,0.938,0.0,0.0,0.034622915230033774,0.009999420147180419,0.04999870250777337,2.0857911770579626e-49,1.5417392129890524e-44,0.001999808995952139,4.700627823940008e-57,2.730585164067538e-56,1.221050688944335e-06,1.130278933335246e-29,1.2348019927497021e-06,3.5751888389158043e-17,1.3451840986803067e-09,1.528572571866754e-07,3.8141551036500904e-08,5.23959855776414e-12,7.296572687732661e-57,3.9440947763826814e-42,9.138232956540228e-15
1.4838071540141782e-10,0.054700809901540644,1.908022619970862e-07,0.938,0.0,0.0,0.034622904739653564,0.009999416770045287,0.049998700961558715,2.1723364848283188e-49,1.5871754682942025e-44,0.001999807918415504,4.970523051077689e-57,2.82737278830404e-56,1.2221518228670679e-06,1.1568405491895614e-29,1.2420013491458468e-06,3.6380275503746685e-17,1.345178694388642e-09,1.5371266291233994e-07,3.8363620731678716e-08,5.300812357409118e-12,7.669687158478706e-57,4.0602355916590887e-42,9.299962908815176e-15
1.492399811392521e-10,0.054700809901540644,1.9191461649315496e-07,0.938,0.0,0.0,0.03462289426881455,0.009999413392913341,0.04999869943448001,2.2619417421512784e-49,1.6336767957407545e-44,0.0019998068412736005,5.254176396251775e-57,2.927002042337848e-56,1.2232338226826705e-06,1.1838675439485458e-29,1.2492006973366506e-06,3.7015983074348176e-17,1.345173291523569e-09,1.545676747586313e-07,3.858568921900406e-08,5.362381631545264e-12,8.059489505363912e-57,4.179095534843352e-42,9.463589600130136e-15
1.500992468770864e-10,0.054700809901540644,1.9302696681847185e-07,0.938,0.0,0.0,0.034622883817184195,0.009999410015784577,0.04999869792620486,2.354696581304115e-49,1.6812618149396388e-44,0.0019998057645262495,5.552201276204667e-57,3.0295392588443327e-56,1.2242970207710592e-06,1.2113653207742585e-29,1.2564000373303799e-06,3.7659053496798436e-17,1.345167890062387e-09,1.5542229290729902e-07,3.880775649577637e-08,5.424306379516562e-12,8.466619877132082e-57,4.300722044676712e-42,9.629124080505414e-15
1.509585126149207e-10,0.054700809901540644,1.941393129716655e-07,0.938,0.0,0.0,0.03462287338443569,0.009999406638658991,0.04999869643640666,2.4506927228096303e-49,1.7299493613591034e-44,0.0019998046881732723,5.865234564288298e-57,3.13505192434425e-56,1.2253417437383604e-06,1.2393393139861181e-29,1.2635993691351602e-06,3.830952916695186e-17,1.3451624899827893e-09,1.5627651754000043e-07,3.9029822559290894e-08,5.486586600662653e-12,8.891738925065244e-57,4.425163107603751e-42,9.796577399827791e-15
1.51817778352755e-10,0.054700809901540644,1.9525165495133748e-07,0.938,0.0,0.0,0.034622862970247914,0.00999940326153658,0.04999869496476447,2.550024011715058e-49,1.779758487571137e-44,0.0019998036122144897,6.193937339333296e-57,3.243608692485833e-56,1.2263683125172056e-06,1.2677949890604014e-29,1.27079869275898e-06,3.896745248068078e-17,1.3451570912628566e-09,1.5713034883830046e-07,3.925188740683871e-08,5.5492222943188215e-12,9.335528330178681e-57,4.552467260895861e-42,9.965960607850369e-15
1.526770440905893e-10,0.054700809901540644,1.9636399275606362e-07,0.938,0.0,0.0,0.03462285257430535,0.009999399884417335,0.04999869351096297,2.652786454288745e-49,1.8307084644979308e-44,0.0019998025366497244,6.538995653711593e-57,3.355279397402403e-56,1.2273770424652888e-06,1.2967378426297388e-29,1.2779980082096922e-06,3.9632865833874934e-17,1.3451516938810507e-09,1.5798378698367218e-07,3.947395103570691e-08,5.6122134598159895e-12,9.798691340640161e-57,4.6826835957743566e-42,1.0137284754192503e-14
1.5353630982842358e-10,0.054700809901540644,1.9747632638439356e-07,0.938,0.0,0.0,0.0346228421962979,0.00999939650730126,0.04999869207469222,2.759078255137006e-49,1.8828187826583842e-44,0.001999801461478795,6.901121320963443e-57,3.470135067145467e-56,1.228368243462207e-06,1.326173402482612e-29,1.2851973154950161e-06,4.0305811622440774e-17,1.3451462978162084e-09,1.5883683215749652e-07,3.969601344317854e-08,5.6755600964807e-12,1.028195331954653e-56,4.815861760533241e-42,1.0310560888339691e-14
1.5439557556625788e-10,0.054700809901540644,1.9858865583485174e-07,0.938,0.0,0.0,0.03462283183592091,0.009999393130188347,0.04999869065564778,2.8689998547435396e-49,1.936109153414644e-44,0.0019998003867015258,7.281052723364668e-57,3.588247937193324e-56,1.229342220004621e-06,1.3561072275628482e-29,1.2923966146225412e-06,4.0986332242301035e-17,1.3451409030475328e-09,1.5968948454106297e-07,3.991807462653275e-08,5.739262203635113e-12,1.0786062303191737e-56,4.952051963661621e-42,1.048580005964347e-14
1.5525484130409217e-10,0.054700809901540644,1.997009811059378e-07,0.938,0.0,0.0,0.03462282149287497,0.009999389753078595,0.0499986892535304,2.9826539674337995e-49,1.9905995102186905e-44,0.0019997993123177364,7.679555639814691e-57,3.7096914640351404e-56,1.2302992712997632e-06,1.3865449079691152e-29,1.2995959055997265e-06,4.1674470089394054e-17,1.34513550955459e-09,1.6054174431556944e-07,4.014013458304489e-08,5.803319780597e-12,1.1311789569961102e-56,5.091304976965764e-42,1.0663013317321311e-14
1.5611410704192647e-10,0.054700809901540644,2.0081330219612674e-07,0.938,0.0,0.0,0.034622811166865886,0.009999386375972,0.0499986878680461,3.1001456197667154e-49,2.0463100098589583e-44,0.0019997982383272487,8.09742409443089e-57,3.834540338830507e-56,1.2312396913573194e-06,1.417492064954415e-29,1.306795188433907e-06,4.237026755967321e-17,1.3451301173173e-09,1.6139361166212255e-07,4.0362193309986444e-08,5.867732826679724e-12,1.1859930219987706e-56,5.233672138690797e-42,1.0842211710456527e-14
