Time (s),Volume (m^3),NH2_X(8),NH_X(9),H2O_X(10),N2O_X(11),H_X(12),He,NOX,OX,NX,OHX,NH3X,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),NN_ads(36)
0.00010394049675305371,0.048764219312884285,4.283629795731942e-08,1.789002612767997e-05,5.15479195077742e-07,3.731620175415112e-34,3.0986178643051055e-07,0.938,2.3855323211916257e-16,0.0196755019135907,0.00020447853995704632,3.5922260360475005e-09,1.93186539695922e-06,0.0,0.0,0.008956606072589976,6.304501623969945e-16,0.0503239790149867,7.314724899071277e-09,3.546393047066022e-43,0.001775642087569803,1.0426801328684346e-28,7.600261743999056e-12
0.00010443536914976502,0.048764219312884285,4.271164327477109e-08,1.7927732221401963e-05,5.155400508999676e-07,3.799541735187346e-34,3.104569105784821e-07,0.938,2.4126596970546045e-16,0.019673411395961522,0.00020584705408340938,3.5915603480987515e-09,1.9304844022229987e-06,0.0,0.0,0.00895729122019501,6.301926020370162e-16,0.050326069472425745,7.448108427404046e-09,3.603610353681663e-43,0.0017742371059536904,1.063774503382159e-28,7.739455276511124e-12
0.00010493024154647633,0.048764219312884285,4.258776405828905e-08,1.7965288134722402e-05,5.156010196987798e-07,3.8683741444164775e-34,3.110497542491596e-07,0.938,2.4399652846254254e-16,0.019671317263611713,0.00020721807354704704,3.590895706256433e-09,1.9291008811758466e-06,0.0,0.0,0.008957977631279224,6.299394726431561e-16,0.0503281635444714,7.583278951668706e-09,3.661476763973671e-43,0.0017728297673537984,1.0852506129931616e-28,7.880528467028604e-12
0.00010542511394318764,0.048764219312884285,4.246465173053761e-08,1.800269465477659e-05,5.156621010007253e-07,3.938125134180524e-34,3.116403276721793e-07,0.938,2.4674493707862047e-16,0.0196692195327466,0.00020859158699551895,3.5902320950438437e-09,1.9277148428271967e-06,0.0,0.0,0.0089586653001924,6.296900031280119e-16,0.05033026121491881,7.720251656347267e-09,3.7199965316577705e-43,0.0017714200823045981,1.1071135091538312e-28,8.023497581718492e-12
0.00010591998633989894,0.048764219312884285,4.2342297844510114e-08,1.8039952559547514e-05,5.157232943345665e-07,4.0088024606347255e-34,3.1222864097073277e-07,0.938,2.4951122407393495e-16,0.01966711821950001,0.00020996758312998883,3.5895694992489745e-09,1.9263262961489602e-06,0.0,0.0,0.008959354221311396,6.294435475231771e-16,0.050332362467634666,7.859041776113161e-09,3.779173917271687e-43,0.0017700080612959165,1.1293682809499145e-28,8.168378945022286e-12
0.00010641485873661025,0.048764219312884285,4.222069408108715e-08,1.8077062618009986e-05,5.157845992312594e-07,4.080413904899079e-34,3.1281470416294163e-07,0.938,2.522954178015386e-16,0.019665013339934916,0.0002113460507046611,3.5889079039193905e-09,1.9249352500759168e-06,0.0,0.0,0.008960044389039882,6.2919956469871975e-16,0.050334467286556446,7.999664595625662e-09,3.8390131881351645e-43,0.001768593714773357,1.1520200592193346e-28,8.315188939474561e-12
0.00010690973113332156,0.048764219312884285,4.209983224644325e-08,1.8114025590274254e-05,5.158460152239284e-07,4.1529672729457956e-34,3.133985271635829e-07,0.938,2.550975464480706e-16,0.019662904910044198,0.00021272697852622532,3.5882472943569704e-09,1.9235417135060894e-06,0.0,0.0,0.008960735797808036,6.289576014602578e-16,0.0503365756556918,8.142135449324225e-09,3.899518618310193e-43,0.0017671770531387122,1.1750740166703452e-28,8.463944005521298e-12
0.00010740460353003287,0.048764219312884285,4.197970426985997e-08,1.815084222772261e-05,5.159075418478452e-07,4.226470395486599e-34,3.1398011978515197e-07,0.938,2.579176380345235e-16,0.019660792945751262,0.00021411035545331096,3.587587656113229e-09,1.9221456953011347e-06,0.0,0.0,0.008961428442072287,6.287172783691206e-16,0.050338687559117724,8.286469721222688e-09,3.9606944885614166e-43,0.0017657580867503798,1.1985353679990044e-28,8.614660641337944e-12
0.00010789947592674417,0.048764219312884285,4.186030220099814e-08,1.818751327315081e-05,5.159691786404064e-07,4.300931127859994e-34,3.145594917399981e-07,0.938,2.607557204170038e-16,0.01965867746291078,0.00021549617039594665,3.5869289749839298e-09,1.9207472042867e-06,0.0,0.0,0.008962122316315033,6.28478277798179e-16,0.05034080298098012,8.432682844703218e-09,4.022545086316726e-43,0.0017643368259237595,1.2224093700059032e-28,8.76735540264708e-12
0.00010839434832345548,0.048764219312884285,4.174161820828095e-08,1.8224039460893043e-05,5.160309251411104e-07,4.376357349918277e-34,3.1513665264046727e-07,0.938,2.636118212874846e-16,0.01965655847730927,0.0002168844123150342,3.5862712370053204e-09,1.919346249252804e-06,0.0,0.0,0.00896281741504438,6.282403339003419e-16,0.050342921905492846,8.580790302310018e-09,4.085074705628012e-43,0.00176291328093166,1.2467013217121365e-28,8.922044902535707e-12
0.00010875938748272286,0.048764219312884285,4.165452747545196e-08,1.8250890336099442e-05,5.160765420567079e-07,4.432618359490815e-34,3.155609798866944e-07,0.938,2.6573016789778084e-16,0.019654993186759277,0.0002179099882211832,3.5857866575977e-09,1.918311270559282e-06,0.0,0.0,0.008963330931307465,6.280653617656153e-16,0.05034448715091049,8.691263854154778e-09,4.131636927904724e-43,0.0017618617550418376,1.2648910876636986e-28,9.037438664684351e-12
0.00010912442664199024,0.048764219312884285,4.156782020248912e-08,1.827766307548835e-05,5.161222182336413e-07,4.489412189899999e-34,3.159841130250284e-07,0.938,2.6785834465160957e-16,0.019653426005136955,0.00021893687431366035,3.5853025784698974e-09,1.9172749594163757e-06,0.0,0.0,0.008963845108674607,6.278907663963645e-16,0.05034605428734072,8.802782846517115e-09,4.178572685807441e-43,0.0017608089959574105,1.2833133313074837e-28,9.153933578529677e-12
0.00010945296188533089,0.048764219312884285,4.149010901518543e-08,1.8301691971352027e-05,5.161633773103343e-07,4.5409848339213944e-34,3.163639149929588e-07,0.938,2.697821175491831e-16,0.01965201392998936,0.00021986218838711258,3.584867330560803e-09,1.916341143029381e-06,0.0,0.0,0.008964308431748867,6.27733897359875e-16,0.050347466321764484,8.904048969164666e-09,4.221135670963025e-43,0.001759860461771837,1.3000939132666431e-28,9.259726045679675e-12
0.00010978149712867153,0.048764219312884285,4.1412703798973465e-08,1.832565801594662e-05,5.162045841079886e-07,4.592993974200199e-34,3.1674275549655957e-07,0.938,2.7171386967369047e-16,0.01965060033270348,0.0002207885569829431,3.5844324796707466e-09,1.9154062527247092e-06,0.0,0.0,0.008964772286970702,6.275772363889214e-16,0.05034887987827843,9.006171550501778e-09,4.264003884268804e-43,0.0017589109349683784,1.3170661522400613e-28,9.366420810849877e-12
0.00011011003237201218,0.048764219312884285,4.133560239360721e-08,1.8349561414678482e-05,5.162458384942473e-07,4.645441944497035e-34,3.1712063723724647e-07,0.938,2.736536089390619e-16,0.019649185217821056,0.00022171597692880344,3.5839980219796863e-09,1.9144702910338914e-06,0.0,0.0,0.008965236672762346,6.274207453175197e-16,0.050350294952340904,9.109155177166164e-09,4.307178589725955e-43,0.0017579604185044232,1.334231648077753e-28,9.474022801066022e-12
0.00011043856761535282,0.048764219312884285,4.1258802659738506e-08,1.837340237143163e-05,5.162871403371393e-07,4.698331083228436e-34,3.174975628983967e-07,0.938,2.7560134322802946e-16,0.01964776858987127,0.00022264444506175105,3.583563953709987e-09,1.9135332604818698e-06,0.0,0.0,0.008965701587550771,6.272643902057132e-16,0.05035171153942293,9.213004445152199e-09,4.350661052586211e-43,0.0017570089153294422,1.3515920089372266e-28,9.582536954325434e-12
0.00011073424933435941,0.048764219312884285,4.118993907676962e-08,1.8394806011910525e-05,5.163243524624014e-07,4.746310443540366e-34,3.1783598074856957e-07,0.938,2.77361146323285e-16,0.019646492334777055,0.00022348095997472365,3.5831736221338862e-09,1.912689021190302e-06,0.0,0.0,0.008966120461856315,6.271237619104888e-16,0.050352987757695346,9.307212715777794e-09,4.390059448474513e-43,0.0017561517212654285,1.3673842791523903e-28,9.680983681738216e-12
0.000111029931053366,0.048764219312884285,4.112131660097179e-08,1.8416159384822344e-05,5.163616028252899e-07,4.794650759396524e-34,3.181736282643342e-07,0.938,2.791274374502208e-16,0.019645214861040813,0.0002243183190721643,3.582783600267808e-09,1.9118439199925374e-06,0.0,0.0,0.008966539762238835,6.269831998166863e-16,0.05035426519457126,9.402129249792486e-09,4.4297090778423024e-43,0.0017552937324872933,1.3833368834627664e-28,9.78017688506865e-12
0.00011132561277237258,0.048764219312884285,4.105293371528441e-08,1.8437462635689764e-05,5.163988913303962e-07,4.843353745118248e-34,3.1851050736509767e-07,0.938,2.8090022229089457e-16,0.01964393617193832,0.00022515652006758658,3.582393885443845e-09,1.910997958715736e-06,0.0,0.0,0.008966959487561358,6.268426864207571e-16,0.05035554384677496,9.49775741700949e-09,4.469610865636732e-43,0.0017544349511289434,1.399451011532405e-28,9.880120186817031e-12
0.00011162129449137917,0.048764219312884285,4.0984788915809685e-08,1.8458715909073385e-05,5.164362178825598e-07,4.892421118045245e-34,3.1884661995870645e-07,0.938,2.826795065071231e-16,0.01964265627073731,0.00022599556068052132,3.582004475020702e-09,1.9101511391828395e-06,0.0,0.0,0.008967379636689945,6.267022059927082e-16,0.05035682371103881,9.59410059331421e-09,4.5097657376132005e-43,0.0017535753793192091,1.415727858511639e-28,9.980817216622673e-12
0.00011191697621038575,0.048764219312884285,4.091688071160821e-08,1.847991934858048e-05,5.164735823868673e-07,4.941854598526946e-34,3.191819679418075e-07,0.938,2.84465295740535e-16,0.01964137516069744,0.00022683543863648116,3.581615366383278e-09,1.909303463212597e-06,0.0,0.0,0.008967800208493682,6.265617444094078e-16,0.050358104784103276,9.691162160648425e-09,4.550174620332468e-43,0.001752715019181871,1.4321686250454532e-28,1.0082271611249812e-11
0.00011221265792939234,0.048764219312884285,4.0849207624613114e-08,1.8501073096872493e-05,5.165109847486524e-07,4.991655909913835e-34,3.195165531997669e-07,0.938,2.862575956126237e-16,0.019640092845070373,0.00022767615166692563,3.581226556942448e-09,1.9084549326195936e-06,0.0,0.0,0.008968221201844673,6.264212890158002e-16,0.0503593870627168,9.788945506994462e-09,4.590838441157797e-43,0.0017518538728356892,1.448774517281819e-28,1.0184487014573486e-11
0.00011250833964839893,0.048764219312884285,4.0781768189433505e-08,1.852217729567369e-05,5.16548424873491e-07,5.0418267785488015e-34,3.198503776068096e-07,0.938,2.880564117248002e-16,0.019638809327099792,0.00022851769750922594,3.5808380441347162e-09,1.9076055492142725e-06,0.0,0.0,0.00896864261561799,6.262808284814266e-16,0.05036067054363578,9.887454026359336e-09,4.6317581282520735e-43,0.0017509919423944278,1.4655467468800059e-28,1.0287467077565347e-11
0.00011280402136740551,0.048764219312884285,4.071456095326549e-08,1.8543232085779687e-05,5.165859026672023e-07,5.092368933758439e-34,3.201834430261027e-07,0.938,2.8986174965844544e-16,0.01963752461002149,0.00022936007390662985,3.5804498254219836e-09,1.9067553148029561e-06,0.0,0.0,0.008969064448691683,6.261403526576545e-16,0.05036195522362449,9.986691118758942e-09,4.672934610574959e-43,0.0017501292299668821,1.4824865310188628e-28,1.0391215458279569e-11
0.0001130997030864121,0.048764219312884285,4.0647584475705596e-08,1.8564237607066293e-05,5.166234180358473e-07,5.143284107844388e-34,3.2051575130988156e-07,0.938,2.9167361497496215e-16,0.019636238697063373,0.0002302032786082271,3.5800618982912028e-09,1.9059042311878753e-06,0.0,0.0,0.008969486699946759,6.259998524531036e-16,0.05036324109945516,1.0086660190202183e-08,4.7143688178800354e-43,0.0017492657376569055,1.4995950924050702e-28,1.0495735821838626e-11
0.00011339538480541868,0.048764219312884285,4.0580837328668784e-08,1.858519399849703e-05,5.166609708857267e-07,5.194574036074651e-34,3.208473042994537e-07,0.938,2.93492013215827e-16,0.01963495159144552,0.00023104730936891518,3.5796742602541656e-09,1.9050523001671958e-06,0.0,0.0,0.008969909368267165,6.25859319730193e-16,0.05036452816790781,1.0187364652675117e-08,4.756061680711957e-43,0.0017484014675634354,1.5168736592813494e-28,1.0601031840419157e-11
0.00011369106652442527,0.048764219312884285,4.051431809619533e-08,1.8606101398131585e-05,5.166985611233791e-07,5.246240456674908e-34,3.2117810382539075e-07,0.938,2.953169499026422e-16,0.019633663296380218,0.00023189216394936565,3.5792869088471497e-09,1.9041995235350347e-06,0.0,0.0,0.008970332452539753,6.257187472135906e-16,0.05036581642577022,1.0288807924125095e-08,4.798014130403627e-43,0.0017475364217805199,1.5343234654346364e-28,1.0707107193237739e-11
0.00011398674824343186,0.048764219312884285,4.0448025374385814e-08,1.8626959943133285e-05,5.167361886555813e-07,5.2982851108198285e-34,3.21508151707509e-07,0.938,2.9714843053718646e-16,0.019632373815072022,0.0002327378401159901,3.578899841630737e-09,1.90334590308149e-06,0.0,0.0,0.00897075595165429,6.255781284039976e-16,0.050367105869837954,1.0390993428444891e-08,4.840227099073359e-43,0.0017466706023973415,1.5519457502042332e-28,1.0813965566536692e-11
0.00011428242996243844,0.048764219312884285,4.038195777119097e-08,1.864776976977773e-05,5.16773853389344e-07,5.3507097426243805e-34,3.2183744975507014e-07,0.938,2.989864606014663e-16,0.019631083150717776,0.000233584335640907,3.57851305618944e-09,1.9024914405926618e-06,0.0,0.0,0.008971179864503423,6.254374574981879e-16,0.05036839649691424,1.0493924595456818e-08,4.882701519622053e-43,0.0017458040114982465,1.569741758489913e-28,1.0921610653569834e-11
0.00011457811168144503,0.048764219312884285,4.031611390638282e-08,1.866853101345988e-05,5.168115552319138e-07,5.40351609913513e-34,3.221659997667183e-07,0.938,3.0083104555776668e-16,0.01962979130650668,0.00023443164830190877,3.5781265501315636e-09,1.9016361378506759e-06,0.0,0.0,0.008971604189982661,6.252967293180661e-16,0.05036968830381001,1.0597604860896835e-08,4.925438325730397e-43,0.0017449366511627653,1.587712740760007e-28,1.1030046154588261e-11
0.00011487379340045162,0.048764219312884285,4.0250492411300714e-08,1.8689243808702675e-05,5.16849294090769e-07,5.456705930321555e-34,3.22493803530763e-07,0.938,3.026821908487015e-16,0.01962849828562029,0.00023527977588242834,3.577740321088778e-09,1.9007799966337093e-06,0.0,0.0,0.008972028926990375,6.251559392484807e-16,0.05037098128734377,1.0702037666398659e-08,4.968438451856041e-43,0.0017440685234656429,1.6058599530594434e-28,1.1139275776826083e-11
0.0001151694751194582,0.048764219312884285,4.0185091928892916e-08,1.870990828916337e-05,5.168870698736199e-07,5.510280989067311e-34,3.2282086282499096e-07,0.938,3.0453990189726376e-16,0.019627204091232604,0.00023612871617150751,3.577354366716081e-09,1.8999230187160108e-06,0.0,0.0,0.008972454074427762,6.250150831814326e-16,0.05037227544434161,1.0807226459477868e-08,5.011702833230817e-43,0.0017431996304768604,1.624184657017764e-28,1.1249303234486157e-11
0.00011546515683846479,0.048764219312884285,4.0119911113367193e-08,1.87305245876429e-05,5.169248824884077e-07,5.564243031161576e-34,3.2314717941711986e-07,0.938,3.064041841068759e-16,0.0196259087265101,0.0002369784669637638,3.576968684691248e-09,1.8990652058679253e-06,0.0,0.0,0.008972879631198848,6.2487415746508805e-16,0.0503735707716372,1.0913174693515995e-08,5.055232405857925e-43,0.0017423299742616604,1.6426881198570991e-28,1.136013224872583e-11
0.00011576083855747138,0.048764219312884285,4.0054948630383215e-08,1.8751092836090778e-05,5.169627318433009e-07,5.618593815290264e-34,3.2347275506435805e-07,0.938,3.08275042861439e-16,0.019624612194611722,0.00023782902605935937,3.576583272714983e-09,1.8982065598559137e-06,0.0,0.0,0.008973305596210452,6.247331588574947e-16,0.05037486726607163,1.1019885827744594e-08,5.099028106509166e-43,0.0017414595568805728,1.6613716144001141e-28,1.1471766547642604e-11
0.0001160269521045773,0.048764219312884285,3.9996667975976906e-08,1.8769563285295194e-05,5.169968275997803e-07,5.66784335132692e-34,3.237651410834704e-07,0.938,3.0996444312058144e-16,0.019623444320572683,0.00023859521853102683,3.576236630945345e-09,1.8974330675468195e-06,0.0,0.0,0.008973689312865275,6.246061954065036e-16,0.05037603510636154,1.1116580991969674e-08,5.138672551414981e-43,0.0017406755321400093,1.6783417431027783e-28,1.1572929021920565e-11
0.00011629306565168322,0.048764219312884285,3.993856214183299e-08,1.8787995015181158e-05,5.170309529749227e-07,5.7174104814313285e-34,3.240569296195134e-07,0.938,3.1165917862378775e-16,0.019622275505966336,0.00023936206235505852,3.575890204425814e-09,1.8966589030849871e-06,0.0,0.0,0.008974073358518698,6.24479168717882e-16,0.05037720388718895,1.1213899442040419e-08,5.1785340034094876e-43,0.0017398908940158444,1.6954596688081905e-28,1.1674749529686409e-11
0.00011655917919878914,0.048764219312884285,3.988063017807014e-08,1.8806388120205404e-05,5.170651079022531e-07,5.767296493669292e-34,3.2434812193280777e-07,0.938,3.1335925325556004e-16,0.01962110575308014,0.00024012955593916501,3.575543991526254e-09,1.895884067750191e-06,0.0,0.0,0.008974457732379556,6.243520771254982e-16,0.05037837360626642,1.1311843711827532e-08,5.218613146985157e-43,0.0017391056440005086,1.7127263310714512e-28,1.1777230803085458e-11
0.00011682529274589506,0.048764219312884285,3.982287114190117e-08,1.8824742694282804e-05,5.170992923154431e-07,5.8175026779854935e-34,3.2463871927695774e-07,0.938,3.150646708877154e-16,0.01961993506419675,0.0002408976976946173,3.575197990630853e-09,1.8951085628197166e-06,0.0,0.0,0.008974842433658472,6.242249191427873e-16,0.0503795442613114,1.1410416339000216e-08,5.2589106671318265e-43,0.0017383197835834,1.730142673141782e-28,1.1880375578780748e-11
0.00011709140629300099,0.048764219312884285,3.97652840975763e-08,1.884305883079349e-05,5.171335061483131e-07,5.8680303261983195e-34,3.24928722899329e-07,0.938,3.1677543537941417e-16,0.01961876344159404,0.00024166648603622735,3.574852200137895e-09,1.8943323895683732e-06,0.0,0.0,0.008975227461567883,6.240976934463812e-16,0.05038071585004606,1.1509619865016718e-08,5.299427249335079e-43,0.0017375333142508993,1.7477096419671247e-28,1.19841865979446e-11
